#    rad      RA           Dec          Plx       e        pmRA      e       pmDE      e      RUWE       Gmag       e        BPmag       e        RPmag       e       RVDR2    e   Tefftemp loggtemp
 6.0488  312.7225853895803  +44.3384903920344      0.4707  0.1357     -0.160  0.147     -0.568  0.160     1.029  18.468157  0.003198  19.784502  0.051738  17.264322  0.017527  9999.99 99.99   9999.9     99.9
 6.0524  312.9975121049753  +44.3151974569086      0.1424  0.4896     -2.845  0.485     -3.033  0.500     1.012  20.331264  0.006822  21.227772  0.197162  18.921240  0.041072  9999.99 99.99   9999.9     99.9
 6.0543  312.9272897126470  +44.2560178939266     -0.2087  0.3040     -0.312  0.346      1.326  0.315     1.008  19.669233  0.004379  21.105790  0.131885  18.331474  0.023417  9999.99 99.99   9999.9     99.9
 6.0583  312.8461286268815  +44.4461464624493      0.2757  0.0631     -4.152  0.063     -5.585  0.064     0.910  17.153805  0.002875  18.415920  0.014698  16.031847  0.004936  9999.99 99.99   9999.9     99.9
 6.0611  312.7323031574148  +44.3079622390927      1.3284  0.0633     -1.965  0.070     -3.000  0.073     1.055  17.079716  0.002922  19.124493  0.031107  15.740238  0.005563  9999.99 99.99   9999.9     99.9
 6.0660  312.9237564587107  +44.4372685623316      0.1019  0.3367     -1.897  0.338     -3.542  0.335     0.982  19.863570  0.004832  21.345665  0.100378  18.688269  0.030428  9999.99 99.99   9999.9     99.9
 6.0669  312.8060073654937  +44.4383994050582      1.3453  0.1328     -1.977  0.131     -3.449  0.139     1.053  18.205364  0.003625  19.895975  0.059083  16.875070  0.009486  9999.99 99.99   9999.9     99.9
 6.0681  312.7786792394650  +44.4270321696269      0.2591  0.1480     -2.304  0.150     -3.622  0.160     0.983  18.612040  0.003386  19.807558  0.063914  17.548985  0.011786  9999.99 99.99   9999.9     99.9
 6.0694  313.0003881290052  +44.3704970498358     -0.1437  1.4745      2.234  1.664     -2.427  1.852     1.109  20.977648  0.019093  20.982756  0.217918  19.611393  0.148675  9999.99 99.99   9999.9     99.9
 6.0710  312.7267840002716  +44.3191134646839     -1.5182  1.1866     -4.056  1.302     -2.832  1.111     0.966  20.798534  0.011976  21.613855  0.303578  19.885649  0.119219  9999.99 99.99   9999.9     99.9
 6.0757  312.9415600003093  +44.2615992662261      0.3751  0.1473     -1.866  0.164     -3.696  0.183     1.051  18.452866  0.003245  20.256940  0.095287  17.188921  0.009658  9999.99 99.99   9999.9     99.9
 6.0781  312.8299655669286  +44.2474340882979      0.5366  0.7385     -2.411  0.742     -3.800  0.684     1.025  20.583340  0.008134  21.474108  0.211212  19.290460  0.047867  9999.99 99.99   9999.9     99.9
 6.0862  312.7389735995729  +44.3949630054786      1.3989  0.3709     -1.247  0.477     -2.702  0.578     1.078  19.652067  0.036473  20.889475  0.167400  18.096624  0.131311  9999.99 99.99   9999.9     99.9
 6.0864  312.8169468510304  +44.2500144952609      1.2178  0.0595     -1.049  0.068     -4.147  0.067     0.980  17.106886  0.007513  18.526836  0.036130  15.895774  0.021187  9999.99 99.99   9999.9     99.9
 6.0867  312.7622713731217  +44.2746605245517      0.2085  0.1301     -3.064  0.142     -4.836  0.156     1.100  18.325584  0.003194  19.917658  0.068289  17.068989  0.008847  9999.99 99.99   9999.9     99.9
 6.0945  312.9473542005103  +44.4277498917181      0.6425  0.5379     -2.160  0.616     -3.098  0.647     1.071  20.117918  0.006515  21.366362  0.222437  17.611120  0.118049  9999.99 99.99   9999.9     99.9
 6.0945  312.8663233455949  +44.4474564391613     -0.0854  0.2818     -2.284  0.288     -3.902  0.281     1.023  19.497984  0.004268  21.042662  0.111209  18.215694  0.015039  9999.99 99.99   9999.9     99.9
 6.0951  312.7409573736045  +44.3976998920908     -0.2784  0.8203    -12.633  0.829    -13.225  1.132     1.052  20.694286  0.009624  21.112250  0.155892  19.864065  0.120160  9999.99 99.99   9999.9     99.9
 6.0955  312.7792314761139  +44.2639731521677      0.4619  0.4108     -0.777  0.454     -2.983  0.471     0.988  20.081404  0.005159  21.218716  0.178686  18.747175  0.029319  9999.99 99.99   9999.9     99.9
 6.0991  312.8953994975935  +44.2468971931696     -0.9598  1.6461     -3.975  2.000     -2.786  1.792     1.319  20.844340  0.012043  21.489286  0.297162  19.414682  0.060420  9999.99 99.99   9999.9     99.9
 6.0997  312.7218853944851  +44.3347871453606      0.7288  0.2879     -1.834  0.305     -3.004  0.314     1.022  19.666035  0.004946  21.035364  0.211157  18.313168  0.025863  9999.99 99.99   9999.9     99.9
 6.1011  312.8300560016562  +44.4447913845521      1.2652  0.2718      4.503  0.268     -0.854  0.296     0.952  19.512130  0.004250  20.990698  0.128344  18.303238  0.018105  9999.99 99.99   9999.9     99.9
 6.1030  312.7587510486600  +44.4150043824600  99999.9999 99.9999  99999.999 99.999  99999.999 99.999  9999.999  20.948128  0.023937  21.145699  0.227319  19.573313  0.080531  9999.99 99.99   9999.9     99.9
 6.1075  312.9272768418081  +44.4368142360534      0.5096  0.2398     -2.462  0.254     -4.582  0.248     1.088  19.110622  0.003771  21.314371  0.140418  17.636879  0.009933  9999.99 99.99   9999.9     99.9
 6.1159  312.8882838572688  +44.4462530145503      0.3904  1.0552     -3.360  1.416     -5.045  1.137     1.086  20.729853  0.009899  21.663229  0.268914  19.432924  0.058021  9999.99 99.99   9999.9     99.9
 6.1185  312.8557244885554  +44.4477515147208      0.0204  0.3676     -3.899  0.366     -6.294  0.391     1.019  19.927620  0.004830  21.195852  0.109664  18.715004  0.032255  9999.99 99.99   9999.9     99.9
 6.1231  312.7744265060556  +44.2660344468975      0.5883  0.1703     -2.832  0.218     -4.745  0.190     1.012  18.789553  0.003581  20.634998  0.099271  17.488987  0.011393  9999.99 99.99   9999.9     99.9
 6.1266  313.0051851338339  +44.3566131372819      1.5335  0.4638     -1.469  0.464     -3.200  0.453     1.165  20.004116  0.005474  21.547190  0.168152  18.475603  0.021446  9999.99 99.99   9999.9     99.9
 6.1309  312.9075504227412  +44.2487786896123      0.2307  0.4069     -5.095  0.427     -3.579  0.413     1.094  19.891170  0.007403  21.382896  0.142265  18.445234  0.023384  9999.99 99.99   9999.9     99.9
 6.1333  312.7266131688500  +44.3761847055900  99999.9999 99.9999  99999.999 99.999  99999.999 99.999  9999.999  20.802792  0.011774  21.001247  0.328237  19.656174  0.107326  9999.99 99.99   9999.9     99.9
 6.1359  312.8261402249675  +44.2471353444708      0.5120  0.8629     -4.675  0.951     -2.953  0.812     1.053  20.700293  0.008406  22.180320  0.222676  19.553290  0.095348  9999.99 99.99   9999.9     99.9
 6.1362  312.9982697276686  +44.3795437874702      0.4060  0.1254     -2.343  0.129     -3.580  0.131     1.004  18.358137  0.003135  19.714373  0.055186  17.198538  0.009563  9999.99 99.99   9999.9     99.9
 6.1363  312.7432451829995  +44.2902757770623     -0.6143  0.4852     -2.523  0.541     -6.015  0.557     1.141  20.168210  0.005836  21.859520  0.242113  18.916101  0.043468  9999.99 99.99   9999.9     99.9
 6.1380  312.7380053139769  +44.3954476767851      1.7234  0.0343    -19.603  0.037    -25.326  0.038     1.030  16.000715  0.002790  16.738958  0.004943  15.174729  0.004203  9999.99 99.99   9999.9     99.9
 6.1413  312.7260152278944  +44.3167051021211      0.9543  0.1277     -0.122  0.140      0.677  0.149     1.048  18.373846  0.003180  19.732864  0.064262  17.207523  0.010985  9999.99 99.99   9999.9     99.9
 6.1417  312.9638998271657  +44.4186940621637     -0.3520  0.8755     -3.282  1.134     -5.534  1.203     1.275  20.622189  0.009678  21.177994  0.147021  19.426851  0.081238  9999.99 99.99   9999.9     99.9
 6.1425  312.7846580113240  +44.4315033084522      0.7568  0.1288      3.676  0.131      6.749  0.148     0.961  18.433453  0.003458  19.711548  0.070121  17.171265  0.013418  9999.99 99.99   9999.9     99.9
 6.1499  312.8617184365591  +44.4484049671548     -0.0470  0.3953     -3.306  0.411     -5.190  0.406     1.007  19.974990  0.005174  21.256353  0.121049  18.754599  0.029650  9999.99 99.99   9999.9     99.9
 6.1505  312.8890255978332  +44.4467318862587      0.0491  0.3719     -1.017  0.366     -2.900  0.375     1.053  19.913313  0.004843  21.428848  0.138537  18.666328  0.028404  9999.99 99.99   9999.9     99.9
 6.1548  312.7512414265637  +44.4101081834854      1.2848  0.0750     -0.895  0.080     -3.167  0.081     0.983  17.399937  0.005448  19.707000  0.071705  16.009188  0.016779  9999.99 99.99   9999.9     99.9
 6.1589  312.9516669261673  +44.2651121429552      0.1230  0.1949     -3.939  0.226     -3.973  0.206     1.065  18.955051  0.003704  21.139954  0.126442  17.469704  0.018566  9999.99 99.99   9999.9     99.9
 6.1591  312.8956503864201  +44.2459227977250      0.3199  0.1900     -1.828  0.198     -4.274  0.193     0.984  18.772833  0.003907  21.133638  0.158642  17.269701  0.010150  9999.99 99.99   9999.9     99.9
 6.1604  312.9308212398600  +44.2553498157800  99999.9999 99.9999  99999.999 99.999  99999.999 99.999  9999.999  20.951849  0.020359  23.196291  0.083556  19.683031  0.109212  9999.99 99.99   9999.9     99.9
 6.1629  312.7873494845670  +44.2587055275980      0.1334  0.0866     -3.458  0.100     -4.878  0.105     1.054  17.672390  0.002933  19.304081  0.053073  16.428158  0.005893  9999.99 99.99   9999.9     99.9
 6.1631  312.7618134314773  +44.2731565433855     -0.0888  0.6303      0.431  0.752     -2.204  0.717     1.113  20.407045  0.009484  21.230385  0.167439  19.122656  0.044256  9999.99 99.99   9999.9     99.9
 6.1657  313.0067521070156  +44.3423785410660     -0.0542  0.5719      3.222  0.609     -5.161  0.569     6.959  17.091324  0.006933  18.569523  0.015837  15.521909  0.005596  9999.99 99.99   9999.9     99.9
 6.1672  313.0065202193870  +44.3384010620124      0.9256  0.2890     -2.369  0.251     -2.010  0.263     1.192  19.318985  0.025103  20.708546  0.082840  17.941547  0.066676  9999.99 99.99   9999.9     99.9
 6.1674  312.7967848449101  +44.4370851293644      0.3652  0.5296     -0.174  0.533     -1.477  0.599     1.006  20.390312  0.006595  21.315110  0.152014  19.042467  0.046145  9999.99 99.99   9999.9     99.9
 6.1708  312.8269507952964  +44.2463995016365      0.4370  0.2605     -6.362  0.285     -6.879  0.277     1.017  19.385305  0.004023  21.185140  0.098473  18.107553  0.017981  9999.99 99.99   9999.9     99.9
 6.1727  312.7321577455749  +44.3884824610965      1.1418  0.8532     -0.992  1.038     -6.513  0.803     1.088  20.577568  0.008843  22.280499  0.307147  19.678717  0.087366  9999.99 99.99   9999.9     99.9
 6.1741  312.9308660246000  +44.4367105463400  99999.9999 99.9999  99999.999 99.999  99999.999 99.999  9999.999  21.118300  0.030319  22.222065  0.196526  20.016373  0.165455  9999.99 99.99   9999.9     99.9
 6.1782  312.7287333257910  +44.3828538810552      1.3354  0.0823     -1.538  0.097     -4.202  0.081     0.981  17.689014  0.029701  18.799940  0.081200  16.417078  0.083245  9999.99 99.99   9999.9     99.9
 6.1810  312.7251636834320  +44.3754599749177      0.5426  0.0410     -5.204  0.046     -5.855  0.046     0.957  16.337852  0.003024  18.501476  0.020378  14.991855  0.005460  9999.99 99.99   9999.9     99.9
 6.1828  312.9898722433182  +44.2968794468737      0.3879  0.0859     -2.091  0.096     -2.782  0.090     1.004  17.591228  0.003042  19.907356  0.064502  16.192533  0.006529  9999.99 99.99   9999.9     99.9
 6.1829  312.7607252025409  +44.4184068910121     -0.2883  0.2540     -2.665  0.232     -3.108  0.265     1.022  19.216091  0.007660  21.126186  0.121832  17.733892  0.028209  9999.99 99.99   9999.9     99.9
 6.1851  312.8150463198900  +44.2487268431900  99999.9999 99.9999  99999.999 99.999  99999.999 99.999  9999.999  16.165298  0.012422  16.720493  0.006563  14.199597  0.039343  9999.99 99.99   9999.9     99.9
 6.1852  312.9249318102750  +44.4390555980878      0.8190  0.4418      0.020  0.443     -1.327  0.542     1.050  20.163635  0.005557  21.301813  0.081312  19.142487  0.038533  9999.99 99.99   9999.9     99.9
 6.1864  312.9225774646828  +44.2519717572453      1.3390  0.0527     -1.278  0.064     -3.644  0.051     1.041  16.818068  0.016529  18.183014  0.061092  15.627344  0.043475  9999.99 99.99   9999.9     99.9
 6.1875  312.8377193325809  +44.2444066027369      0.1335  0.1012     -3.395  0.112     -4.151  0.113     1.052  17.881650  0.003027  19.861885  0.057467  16.574755  0.006683  9999.99 99.99   9999.9     99.9
 6.1887  312.9291158220292  +44.2541743502210      1.0848  0.3758     -0.870  0.408     -0.043  0.370     1.056  19.883371  0.004890  21.441593  0.168213  18.579508  0.028035  9999.99 99.99   9999.9     99.9
 6.1912  312.9672403446004  +44.4174388088830     -0.2131  1.5919     -2.879  2.128     -4.213  1.363     1.261  20.868021  0.019021  21.529700  0.186785  19.241467  0.058784  9999.99 99.99   9999.9     99.9
 6.1923  312.8151514113973  +44.2485960579088      2.2125  0.4078     -2.699  0.486     -4.077  0.439    12.328  15.875508  0.010049  16.604727  0.030147  14.111811  0.013865  9999.99 99.99   9999.9     99.9
 6.1927  312.9361559010252  +44.2568887829864      0.7646  1.6779     -1.357  2.371     -4.416  2.354     1.663  20.760963  0.011043  21.562168  0.260508  18.921331  0.065085  9999.99 99.99   9999.9     99.9
 6.1949  312.7881476919987  +44.2577294710949      0.7152  0.6087     -1.955  0.673     -5.993  0.831     1.082  20.305010  0.006974  21.143684  0.186990  19.068409  0.056747  9999.99 99.99   9999.9     99.9
 6.2009  312.9532327124924  +44.4267676551893      1.2173  0.0899     -1.988  0.096     -3.213  0.092     1.033  17.847696  0.003125  19.503027  0.038814  16.619520  0.007905  9999.99 99.99   9999.9     99.9
 6.2011  312.9329356322028  +44.4364396111453      0.2311  0.1769     -2.854  0.185     -2.751  0.191     0.982  18.941448  0.003486  20.660934  0.079504  17.601192  0.011679  9999.99 99.99   9999.9     99.9
 6.2043  312.9322678398349  +44.2550929562706      0.7591  0.2974     -3.076  0.332     -5.171  0.317     0.997  19.604740  0.004334  21.351786  0.137492  18.298930  0.018251  9999.99 99.99   9999.9     99.9
 6.2049  312.7242946128054  +44.3747968523212      0.6114  0.2121     -2.440  0.241     -4.361  0.247     1.047  19.107141  0.003814  20.863602  0.142484  17.921154  0.015819  9999.99 99.99   9999.9     99.9
 6.2112  312.7233434758822  +44.3192418746644      0.7874  0.2364     -2.563  0.255     -4.985  0.264     1.097  19.188608  0.003648  20.484648  0.078654  18.017935  0.016630  9999.99 99.99   9999.9     99.9
 6.2114  312.7310015944596  +44.3037122631600      0.5342  0.4943     -0.339  0.486      4.662  0.562     0.923  20.199339  0.006713  21.336393  0.170349  19.000290  0.055462  9999.99 99.99   9999.9     99.9
 6.2136  312.8239072086361  +44.4455985604433      0.4236  0.0877     -0.706  0.092     -5.178  0.094     1.052  17.782251  0.002977  19.752268  0.048976  16.462225  0.005792  9999.99 99.99   9999.9     99.9
 6.2142  312.9577804685865  +44.4243790175467      0.0460  0.4765     -3.569  0.474     -5.447  0.478     1.153  20.005610  0.005047  21.383934  0.219910  18.663094  0.041437  9999.99 99.99   9999.9     99.9
 6.2144  312.8083582381700  +44.4417733506500  99999.9999 99.9999  99999.999 99.999  99999.999 99.999  9999.999  20.822824  0.022054  99.999999 99.999999  99.999999 99.999999  9999.99 99.99   9999.9     99.9
 6.2177  312.8088747679308  +44.4419897827627      0.3852  0.2488     -3.257  0.256     -3.259  0.254     1.041  19.289314  0.004340  20.474500  0.102144  17.646553  0.021280  9999.99 99.99   9999.9     99.9
 6.2177  312.8325372467677  +44.2446037250138      0.1901  0.3930     -2.000  0.412      0.863  0.411     1.126  19.756662  0.004878  21.245977  0.137799  18.226685  0.022122  9999.99 99.99   9999.9     99.9
 6.2215  312.9429961000237  +44.4325214174576      0.2963  0.2304     -5.200  0.235     -6.377  0.229     1.008  19.301910  0.003852  20.677502  0.132956  18.153860  0.018536  9999.99 99.99   9999.9     99.9
 6.2222  312.7562551044163  +44.4160158932264     -0.6267  0.6129      1.290  0.735     -1.797  0.863     1.003  20.441135  0.008340  20.915520  0.115262  19.048471  0.057640  9999.99 99.99   9999.9     99.9
 6.2230  312.8092841686035  +44.4421190800124      1.4806  0.6282    -12.780  0.707     11.799  1.115     1.042  20.161493  0.008446  99.999999 99.999999  99.999999 99.999999  9999.99 99.99   9999.9     99.9
 6.2318  313.0066780606990  +44.3300153543732      0.6865  0.7940     -0.947  0.903     -5.232  1.271     1.140  20.599178  0.008617  21.282011  0.203152  19.263762  0.063409  9999.99 99.99   9999.9     99.9
 6.2342  312.9872848876716  +44.4000159704454      1.3958  0.6843     -3.780  0.977     -4.306  0.729     1.035  20.563690  0.007683  21.524908  0.155044  19.331106  0.044216  9999.99 99.99   9999.9     99.9
 6.2352  312.7586612359584  +44.4181800893361      0.0029  0.9790      6.536  0.998     -1.362  1.249     1.216  20.704030  0.010215  21.606640  0.177789  19.456170  0.067765  9999.99 99.99   9999.9     99.9
 6.2362  312.8138296313749  +44.4436853983616      0.1996  0.0446     -3.157  0.045     -5.970  0.048     0.992  16.520994  0.002824  18.433031  0.017184  15.224520  0.004122  9999.99 99.99   9999.9     99.9
 6.2395  312.9589682303198  +44.4242175234926      0.1264  0.1930     -3.315  0.194     -9.559  0.189     1.040  18.906397  0.003594  99.999999 99.999999  99.999999 99.999999  9999.99 99.99   9999.9     99.9
